ID;DATE;FISCAL YEAR;MONTH;MONTH DESC;MONTHDAY;WEEKDAY;WEEKDAY DESC;DAY DESC;CWEEK;QUARTER;YEAR-QUARTER;HALFYEAR;YEAR-HALFYEAR
1640;2019-06-29;2019;6;June;29;6;Weekend;Saturday;25;Q2;2019-Q2;H1;2019-H1
1641;2019-06-30;2019;6;June;30;7;Weekend;Sunday;25;Q2;2019-Q2;H1;2019-H1
1642;2019-07-01;2019;7;July;1;1;Working Day;Monday;26;Q3;2019-Q3;H2;2019-H2
1643;2019-07-02;2019;7;July;2;2;Working Day;Tuesday;26;Q3;2019-Q3;H2;2019-H2
1644;2019-07-03;2019;7;July;3;3;Working Day;Wednesday;26;Q3;2019-Q3;H2;2019-H2
1645;2019-07-04;2019;7;July;4;4;Working Day;Thursday;26;Q3;2019-Q3;H2;2019-H2
1646;2019-07-05;2019;7;July;5;5;Working Day;Friday;26;Q3;2019-Q3;H2;2019-H2
1647;2019-07-06;2019;7;July;6;6;Weekend;Saturday;26;Q3;2019-Q3;H2;2019-H2
1648;2019-07-07;2019;7;July;7;7;Weekend;Sunday;26;Q3;2019-Q3;H2;2019-H2
1649;2019-07-08;2019;7;July;8;1;Working Day;Monday;27;Q3;2019-Q3;H2;2019-H2
1650;2019-07-09;2019;7;July;9;2;Working Day;Tuesday;27;Q3;2019-Q3;H2;2019-H2
1651;2019-07-10;2019;7;July;10;3;Working Day;Wednesday;27;Q3;2019-Q3;H2;2019-H2
1652;2019-07-11;2019;7;July;11;4;Working Day;Thursday;27;Q3;2019-Q3;H2;2019-H2
1653;2019-07-12;2019;7;July;12;5;Working Day;Friday;27;Q3;2019-Q3;H2;2019-H2
1654;2019-07-13;2019;7;July;13;6;Weekend;Saturday;27;Q3;2019-Q3;H2;2019-H2
1655;2019-07-14;2019;7;July;14;7;Weekend;Sunday;27;Q3;2019-Q3;H2;2019-H2
1656;2019-07-15;2019;7;July;15;1;Working Day;Monday;28;Q3;2019-Q3;H2;2019-H2
1657;2019-07-16;2019;7;July;16;2;Working Day;Tuesday;28;Q3;2019-Q3;H2;2019-H2
1658;2019-07-17;2019;7;July;17;3;Working Day;Wednesday;28;Q3;2019-Q3;H2;2019-H2
1659;2019-07-18;2019;7;July;18;4;Working Day;Thursday;28;Q3;2019-Q3;H2;2019-H2
1660;2019-07-19;2019;7;July;19;5;Working Day;Friday;28;Q3;2019-Q3;H2;2019-H2
1661;2019-07-20;2019;7;July;20;6;Weekend;Saturday;28;Q3;2019-Q3;H2;2019-H2
1662;2019-07-21;2019;7;July;21;7;Weekend;Sunday;28;Q3;2019-Q3;H2;2019-H2
1663;2019-07-22;2019;7;July;22;1;Working Day;Monday;29;Q3;2019-Q3;H2;2019-H2
1664;2019-07-23;2019;7;July;23;2;Working Day;Tuesday;29;Q3;2019-Q3;H2;2019-H2
1665;2019-07-24;2019;7;July;24;3;Working Day;Wednesday;29;Q3;2019-Q3;H2;2019-H2
1666;2019-07-25;2019;7;July;25;4;Working Day;Thursday;29;Q3;2019-Q3;H2;2019-H2
1667;2019-07-26;2019;7;July;26;5;Working Day;Friday;29;Q3;2019-Q3;H2;2019-H2
1668;2019-07-27;2019;7;July;27;6;Weekend;Saturday;29;Q3;2019-Q3;H2;2019-H2
1669;2019-07-28;2019;7;July;28;7;Weekend;Sunday;29;Q3;2019-Q3;H2;2019-H2
1670;2019-07-29;2019;7;July;29;1;Working Day;Monday;30;Q3;2019-Q3;H2;2019-H2
1671;2019-07-30;2019;7;July;30;2;Working Day;Tuesday;30;Q3;2019-Q3;H2;2019-H2
1672;2019-07-31;2019;7;July;31;3;Working Day;Wednesday;30;Q3;2019-Q3;H2;2019-H2
1673;2019-08-01;2019;8;August;1;4;Working Day;Thursday;30;Q3;2019-Q3;H2;2019-H2
1674;2019-08-02;2019;8;August;2;5;Working Day;Friday;30;Q3;2019-Q3;H2;2019-H2
1675;2019-08-03;2019;8;August;3;6;Weekend;Saturday;30;Q3;2019-Q3;H2;2019-H2
1676;2019-08-04;2019;8;August;4;7;Weekend;Sunday;30;Q3;2019-Q3;H2;2019-H2
1677;2019-08-05;2019;8;August;5;1;Working Day;Monday;31;Q3;2019-Q3;H2;2019-H2
1678;2019-08-06;2019;8;August;6;2;Working Day;Tuesday;31;Q3;2019-Q3;H2;2019-H2
1679;2019-08-07;2019;8;August;7;3;Working Day;Wednesday;31;Q3;2019-Q3;H2;2019-H2
1680;2019-08-08;2019;8;August;8;4;Working Day;Thursday;31;Q3;2019-Q3;H2;2019-H2
1681;2019-08-09;2019;8;August;9;5;Working Day;Friday;31;Q3;2019-Q3;H2;2019-H2
1682;2019-08-10;2019;8;August;10;6;Weekend;Saturday;31;Q3;2019-Q3;H2;2019-H2
1683;2019-08-11;2019;8;August;11;7;Weekend;Sunday;31;Q3;2019-Q3;H2;2019-H2
1684;2019-08-12;2019;8;August;12;1;Working Day;Monday;32;Q3;2019-Q3;H2;2019-H2
1685;2019-08-13;2019;8;August;13;2;Working Day;Tuesday;32;Q3;2019-Q3;H2;2019-H2
1686;2019-08-14;2019;8;August;14;3;Working Day;Wednesday;32;Q3;2019-Q3;H2;2019-H2
1687;2019-08-15;2019;8;August;15;4;Working Day;Thursday;32;Q3;2019-Q3;H2;2019-H2
1688;2019-08-16;2019;8;August;16;5;Working Day;Friday;32;Q3;2019-Q3;H2;2019-H2
1689;2019-08-17;2019;8;August;17;6;Weekend;Saturday;32;Q3;2019-Q3;H2;2019-H2
1690;2019-08-18;2019;8;August;18;7;Weekend;Sunday;32;Q3;2019-Q3;H2;2019-H2
1691;2019-08-19;2019;8;August;19;1;Working Day;Monday;33;Q3;2019-Q3;H2;2019-H2
1692;2019-08-20;2019;8;August;20;2;Working Day;Tuesday;33;Q3;2019-Q3;H2;2019-H2
1693;2019-08-21;2019;8;August;21;3;Working Day;Wednesday;33;Q3;2019-Q3;H2;2019-H2
1694;2019-08-22;2019;8;August;22;4;Working Day;Thursday;33;Q3;2019-Q3;H2;2019-H2
1695;2019-08-23;2019;8;August;23;5;Working Day;Friday;33;Q3;2019-Q3;H2;2019-H2
1696;2019-08-24;2019;8;August;24;6;Weekend;Saturday;33;Q3;2019-Q3;H2;2019-H2
1697;2019-08-25;2019;8;August;25;7;Weekend;Sunday;33;Q3;2019-Q3;H2;2019-H2
1698;2019-08-26;2019;8;August;26;1;Working Day;Monday;34;Q3;2019-Q3;H2;2019-H2
1699;2019-08-27;2019;8;August;27;2;Working Day;Tuesday;34;Q3;2019-Q3;H2;2019-H2
1700;2019-08-28;2019;8;August;28;3;Working Day;Wednesday;34;Q3;2019-Q3;H2;2019-H2
1701;2019-08-29;2019;8;August;29;4;Working Day;Thursday;34;Q3;2019-Q3;H2;2019-H2
1702;2019-08-30;2019;8;August;30;5;Working Day;Friday;34;Q3;2019-Q3;H2;2019-H2
1703;2019-08-31;2019;8;August;31;6;Weekend;Saturday;34;Q3;2019-Q3;H2;2019-H2
1704;2019-09-01;2019;9;September;1;7;Weekend;Sunday;34;Q3;2019-Q3;H2;2019-H2
1705;2019-09-02;2019;9;September;2;1;Working Day;Monday;35;Q3;2019-Q3;H2;2019-H2
1706;2019-09-03;2019;9;September;3;2;Working Day;Tuesday;35;Q3;2019-Q3;H2;2019-H2
1707;2019-09-04;2019;9;September;4;3;Working Day;Wednesday;35;Q3;2019-Q3;H2;2019-H2
1708;2019-09-05;2019;9;September;5;4;Working Day;Thursday;35;Q3;2019-Q3;H2;2019-H2
1709;2019-09-06;2019;9;September;6;5;Working Day;Friday;35;Q3;2019-Q3;H2;2019-H2
1710;2019-09-07;2019;9;September;7;6;Weekend;Saturday;35;Q3;2019-Q3;H2;2019-H2
1711;2019-09-08;2019;9;September;8;7;Weekend;Sunday;35;Q3;2019-Q3;H2;2019-H2
1712;2019-09-09;2019;9;September;9;1;Working Day;Monday;36;Q3;2019-Q3;H2;2019-H2
1713;2019-09-10;2019;9;September;10;2;Working Day;Tuesday;36;Q3;2019-Q3;H2;2019-H2
1714;2019-09-11;2019;9;September;11;3;Working Day;Wednesday;36;Q3;2019-Q3;H2;2019-H2
1715;2019-09-12;2019;9;September;12;4;Working Day;Thursday;36;Q3;2019-Q3;H2;2019-H2
1716;2019-09-13;2019;9;September;13;5;Working Day;Friday;36;Q3;2019-Q3;H2;2019-H2
1717;2019-09-14;2019;9;September;14;6;Weekend;Saturday;36;Q3;2019-Q3;H2;2019-H2
1718;2019-09-15;2019;9;September;15;7;Weekend;Sunday;36;Q3;2019-Q3;H2;2019-H2
1719;2019-09-16;2019;9;September;16;1;Working Day;Monday;37;Q3;2019-Q3;H2;2019-H2
1720;2019-09-17;2019;9;September;17;2;Working Day;Tuesday;37;Q3;2019-Q3;H2;2019-H2
1721;2019-09-18;2019;9;September;18;3;Working Day;Wednesday;37;Q3;2019-Q3;H2;2019-H2
1722;2019-09-19;2019;9;September;19;4;Working Day;Thursday;37;Q3;2019-Q3;H2;2019-H2
1723;2019-09-20;2019;9;September;20;5;Working Day;Friday;37;Q3;2019-Q3;H2;2019-H2
1724;2019-09-21;2019;9;September;21;6;Weekend;Saturday;37;Q3;2019-Q3;H2;2019-H2
1725;2019-09-22;2019;9;September;22;7;Weekend;Sunday;37;Q3;2019-Q3;H2;2019-H2
1726;2019-09-23;2019;9;September;23;1;Working Day;Monday;38;Q3;2019-Q3;H2;2019-H2
1727;2019-09-24;2019;9;September;24;2;Working Day;Tuesday;38;Q3;2019-Q3;H2;2019-H2
1728;2019-09-25;2019;9;September;25;3;Working Day;Wednesday;38;Q3;2019-Q3;H2;2019-H2
1729;2019-09-26;2019;9;September;26;4;Working Day;Thursday;38;Q3;2019-Q3;H2;2019-H2
1730;2019-09-27;2019;9;September;27;5;Working Day;Friday;38;Q3;2019-Q3;H2;2019-H2
1731;2019-09-28;2019;9;September;28;6;Weekend;Saturday;38;Q3;2019-Q3;H2;2019-H2
1732;2019-09-29;2019;9;September;29;7;Weekend;Sunday;38;Q3;2019-Q3;H2;2019-H2
1733;2019-09-30;2019;9;September;30;1;Working Day;Monday;39;Q3;2019-Q3;H2;2019-H2
1734;2019-10-01;2019;10;October;1;2;Working Day;Tuesday;39;Q4;2019-Q4;H2;2019-H2
1735;2019-10-02;2019;10;October;2;3;Working Day;Wednesday;39;Q4;2019-Q4;H2;2019-H2
1736;2019-10-03;2019;10;October;3;4;Working Day;Thursday;39;Q4;2019-Q4;H2;2019-H2
1737;2019-10-04;2019;10;October;4;5;Working Day;Friday;39;Q4;2019-Q4;H2;2019-H2
1738;2019-10-05;2019;10;October;5;6;Weekend;Saturday;39;Q4;2019-Q4;H2;2019-H2
1739;2019-10-06;2019;10;October;6;7;Weekend;Sunday;39;Q4;2019-Q4;H2;2019-H2
1740;2019-10-07;2019;10;October;7;1;Working Day;Monday;40;Q4;2019-Q4;H2;2019-H2
1741;2019-10-08;2019;10;October;8;2;Working Day;Tuesday;40;Q4;2019-Q4;H2;2019-H2
1742;2019-10-09;2019;10;October;9;3;Working Day;Wednesday;40;Q4;2019-Q4;H2;2019-H2
1743;2019-10-10;2019;10;October;10;4;Working Day;Thursday;40;Q4;2019-Q4;H2;2019-H2
1744;2019-10-11;2019;10;October;11;5;Working Day;Friday;40;Q4;2019-Q4;H2;2019-H2
1745;2019-10-12;2019;10;October;12;6;Weekend;Saturday;40;Q4;2019-Q4;H2;2019-H2
1746;2019-10-13;2019;10;October;13;7;Weekend;Sunday;40;Q4;2019-Q4;H2;2019-H2
1747;2019-10-14;2019;10;October;14;1;Working Day;Monday;41;Q4;2019-Q4;H2;2019-H2
1748;2019-10-15;2019;10;October;15;2;Working Day;Tuesday;41;Q4;2019-Q4;H2;2019-H2
1749;2019-10-16;2019;10;October;16;3;Working Day;Wednesday;41;Q4;2019-Q4;H2;2019-H2
1750;2019-10-17;2019;10;October;17;4;Working Day;Thursday;41;Q4;2019-Q4;H2;2019-H2
1751;2019-10-18;2019;10;October;18;5;Working Day;Friday;41;Q4;2019-Q4;H2;2019-H2
1752;2019-10-19;2019;10;October;19;6;Weekend;Saturday;41;Q4;2019-Q4;H2;2019-H2
1753;2019-10-20;2019;10;October;20;7;Weekend;Sunday;41;Q4;2019-Q4;H2;2019-H2
1754;2019-10-21;2019;10;October;21;1;Working Day;Monday;42;Q4;2019-Q4;H2;2019-H2
1755;2019-10-22;2019;10;October;22;2;Working Day;Tuesday;42;Q4;2019-Q4;H2;2019-H2
1756;2019-10-23;2019;10;October;23;3;Working Day;Wednesday;42;Q4;2019-Q4;H2;2019-H2
1757;2019-10-24;2019;10;October;24;4;Working Day;Thursday;42;Q4;2019-Q4;H2;2019-H2
1758;2019-10-25;2019;10;October;25;5;Working Day;Friday;42;Q4;2019-Q4;H2;2019-H2
1759;2019-10-26;2019;10;October;26;6;Weekend;Saturday;42;Q4;2019-Q4;H2;2019-H2
1760;2019-10-27;2019;10;October;27;7;Weekend;Sunday;42;Q4;2019-Q4;H2;2019-H2
1761;2019-10-28;2019;10;October;28;1;Working Day;Monday;43;Q4;2019-Q4;H2;2019-H2
1762;2019-10-29;2019;10;October;29;2;Working Day;Tuesday;43;Q4;2019-Q4;H2;2019-H2
1763;2019-10-30;2019;10;October;30;3;Working Day;Wednesday;43;Q4;2019-Q4;H2;2019-H2
1764;2019-10-31;2019;10;October;31;4;Working Day;Thursday;43;Q4;2019-Q4;H2;2019-H2
1765;2019-11-01;2019;11;November;1;5;Working Day;Friday;43;Q4;2019-Q4;H2;2019-H2
1766;2019-11-02;2019;11;November;2;6;Weekend;Saturday;43;Q4;2019-Q4;H2;2019-H2
1767;2019-11-03;2019;11;November;3;7;Weekend;Sunday;43;Q4;2019-Q4;H2;2019-H2
1768;2019-11-04;2019;11;November;4;1;Working Day;Monday;44;Q4;2019-Q4;H2;2019-H2
1769;2019-11-05;2019;11;November;5;2;Working Day;Tuesday;44;Q4;2019-Q4;H2;2019-H2
1770;2019-11-06;2019;11;November;6;3;Working Day;Wednesday;44;Q4;2019-Q4;H2;2019-H2
1771;2019-11-07;2019;11;November;7;4;Working Day;Thursday;44;Q4;2019-Q4;H2;2019-H2
1772;2019-11-08;2019;11;November;8;5;Working Day;Friday;44;Q4;2019-Q4;H2;2019-H2
1773;2019-11-09;2019;11;November;9;6;Weekend;Saturday;44;Q4;2019-Q4;H2;2019-H2
1774;2019-11-10;2019;11;November;10;7;Weekend;Sunday;44;Q4;2019-Q4;H2;2019-H2
1775;2019-11-11;2019;11;November;11;1;Working Day;Monday;45;Q4;2019-Q4;H2;2019-H2
1776;2019-11-12;2019;11;November;12;2;Working Day;Tuesday;45;Q4;2019-Q4;H2;2019-H2
1777;2019-11-13;2019;11;November;13;3;Working Day;Wednesday;45;Q4;2019-Q4;H2;2019-H2
1778;2019-11-14;2019;11;November;14;4;Working Day;Thursday;45;Q4;2019-Q4;H2;2019-H2
1779;2019-11-15;2019;11;November;15;5;Working Day;Friday;45;Q4;2019-Q4;H2;2019-H2
1780;2019-11-16;2019;11;November;16;6;Weekend;Saturday;45;Q4;2019-Q4;H2;2019-H2
1781;2019-11-17;2019;11;November;17;7;Weekend;Sunday;45;Q4;2019-Q4;H2;2019-H2
1782;2019-11-18;2019;11;November;18;1;Working Day;Monday;46;Q4;2019-Q4;H2;2019-H2
1783;2019-11-19;2019;11;November;19;2;Working Day;Tuesday;46;Q4;2019-Q4;H2;2019-H2
1784;2019-11-20;2019;11;November;20;3;Working Day;Wednesday;46;Q4;2019-Q4;H2;2019-H2
1785;2019-11-21;2019;11;November;21;4;Working Day;Thursday;46;Q4;2019-Q4;H2;2019-H2
1786;2019-11-22;2019;11;November;22;5;Working Day;Friday;46;Q4;2019-Q4;H2;2019-H2
1787;2019-11-23;2019;11;November;23;6;Weekend;Saturday;46;Q4;2019-Q4;H2;2019-H2
1788;2019-11-24;2019;11;November;24;7;Weekend;Sunday;46;Q4;2019-Q4;H2;2019-H2
1789;2019-11-25;2019;11;November;25;1;Working Day;Monday;47;Q4;2019-Q4;H2;2019-H2
1790;2019-11-26;2019;11;November;26;2;Working Day;Tuesday;47;Q4;2019-Q4;H2;2019-H2
1791;2019-11-27;2019;11;November;27;3;Working Day;Wednesday;47;Q4;2019-Q4;H2;2019-H2
1792;2019-11-28;2019;11;November;28;4;Working Day;Thursday;47;Q4;2019-Q4;H2;2019-H2
1793;2019-11-29;2019;11;November;29;5;Working Day;Friday;47;Q4;2019-Q4;H2;2019-H2
1794;2019-11-30;2019;11;November;30;6;Weekend;Saturday;47;Q4;2019-Q4;H2;2019-H2
1795;2019-12-01;2019;12;December;1;7;Weekend;Sunday;47;Q4;2019-Q4;H2;2019-H2
1796;2019-12-02;2019;12;December;2;1;Working Day;Monday;48;Q4;2019-Q4;H2;2019-H2
1797;2019-12-03;2019;12;December;3;2;Working Day;Tuesday;48;Q4;2019-Q4;H2;2019-H2
1798;2019-12-04;2019;12;December;4;3;Working Day;Wednesday;48;Q4;2019-Q4;H2;2019-H2
1799;2019-12-05;2019;12;December;5;4;Working Day;Thursday;48;Q4;2019-Q4;H2;2019-H2
1800;2019-12-06;2019;12;December;6;5;Working Day;Friday;48;Q4;2019-Q4;H2;2019-H2
1801;2019-12-07;2019;12;December;7;6;Weekend;Saturday;48;Q4;2019-Q4;H2;2019-H2
1802;2019-12-08;2019;12;December;8;7;Weekend;Sunday;48;Q4;2019-Q4;H2;2019-H2
1803;2019-12-09;2019;12;December;9;1;Working Day;Monday;49;Q4;2019-Q4;H2;2019-H2
1804;2019-12-10;2019;12;December;10;2;Working Day;Tuesday;49;Q4;2019-Q4;H2;2019-H2
1805;2019-12-11;2019;12;December;11;3;Working Day;Wednesday;49;Q4;2019-Q4;H2;2019-H2
1806;2019-12-12;2019;12;December;12;4;Working Day;Thursday;49;Q4;2019-Q4;H2;2019-H2
1807;2019-12-13;2019;12;December;13;5;Working Day;Friday;49;Q4;2019-Q4;H2;2019-H2
1808;2019-12-14;2019;12;December;14;6;Weekend;Saturday;49;Q4;2019-Q4;H2;2019-H2
1809;2019-12-15;2019;12;December;15;7;Weekend;Sunday;49;Q4;2019-Q4;H2;2019-H2
1810;2019-12-16;2019;12;December;16;1;Working Day;Monday;50;Q4;2019-Q4;H2;2019-H2
1811;2019-12-17;2019;12;December;17;2;Working Day;Tuesday;50;Q4;2019-Q4;H2;2019-H2
1812;2019-12-18;2019;12;December;18;3;Working Day;Wednesday;50;Q4;2019-Q4;H2;2019-H2
1813;2019-12-19;2019;12;December;19;4;Working Day;Thursday;50;Q4;2019-Q4;H2;2019-H2
1814;2019-12-20;2019;12;December;20;5;Working Day;Friday;50;Q4;2019-Q4;H2;2019-H2
1815;2019-12-21;2019;12;December;21;6;Weekend;Saturday;50;Q4;2019-Q4;H2;2019-H2
1816;2019-12-22;2019;12;December;22;7;Weekend;Sunday;50;Q4;2019-Q4;H2;2019-H2
1817;2019-12-23;2019;12;December;23;1;Working Day;Monday;51;Q4;2019-Q4;H2;2019-H2
1818;2019-12-24;2019;12;December;24;2;Working Day;Tuesday;51;Q4;2019-Q4;H2;2019-H2
1819;2019-12-25;2019;12;December;25;3;Working Day;Wednesday;51;Q4;2019-Q4;H2;2019-H2
1820;2019-12-26;2019;12;December;26;4;Working Day;Thursday;51;Q4;2019-Q4;H2;2019-H2
1821;2019-12-27;2019;12;December;27;5;Working Day;Friday;51;Q4;2019-Q4;H2;2019-H2
1822;2019-12-28;2019;12;December;28;6;Weekend;Saturday;51;Q4;2019-Q4;H2;2019-H2
1823;2019-12-29;2019;12;December;29;7;Weekend;Sunday;51;Q4;2019-Q4;H2;2019-H2
1824;2019-12-30;2019;12;December;30;1;Working Day;Monday;52;Q4;2019-Q4;H2;2019-H2
1825;2019-12-31;2019;12;December;31;2;Working Day;Tuesday;52;Q4;2019-Q4;H2;2019-H2
1826;2020-01-01;2020;1;January;1;3;Working Day;Wednesday;00;Q1;2020-Q1;H1;2020-H1
1827;2020-01-02;2020;1;January;2;4;Working Day;Thursday;00;Q1;2020-Q1;H1;2020-H1
1828;2020-01-03;2020;1;January;3;5;Working Day;Friday;00;Q1;2020-Q1;H1;2020-H1
1829;2020-01-04;2020;1;January;4;6;Weekend;Saturday;00;Q1;2020-Q1;H1;2020-H1
1830;2020-01-05;2020;1;January;5;7;Weekend;Sunday;00;Q1;2020-Q1;H1;2020-H1
1831;2020-01-06;2020;1;January;6;1;Working Day;Monday;01;Q1;2020-Q1;H1;2020-H1
1832;2020-01-07;2020;1;January;7;2;Working Day;Tuesday;01;Q1;2020-Q1;H1;2020-H1
1833;2020-01-08;2020;1;January;8;3;Working Day;Wednesday;01;Q1;2020-Q1;H1;2020-H1
1834;2020-01-09;2020;1;January;9;4;Working Day;Thursday;01;Q1;2020-Q1;H1;2020-H1
1835;2020-01-10;2020;1;January;10;5;Working Day;Friday;01;Q1;2020-Q1;H1;2020-H1
1836;2020-01-11;2020;1;January;11;6;Weekend;Saturday;01;Q1;2020-Q1;H1;2020-H1
1837;2020-01-12;2020;1;January;12;7;Weekend;Sunday;01;Q1;2020-Q1;H1;2020-H1
1838;2020-01-13;2020;1;January;13;1;Working Day;Monday;02;Q1;2020-Q1;H1;2020-H1
1839;2020-01-14;2020;1;January;14;2;Working Day;Tuesday;02;Q1;2020-Q1;H1;2020-H1
1840;2020-01-15;2020;1;January;15;3;Working Day;Wednesday;02;Q1;2020-Q1;H1;2020-H1
1841;2020-01-16;2020;1;January;16;4;Working Day;Thursday;02;Q1;2020-Q1;H1;2020-H1
1842;2020-01-17;2020;1;January;17;5;Working Day;Friday;02;Q1;2020-Q1;H1;2020-H1
1843;2020-01-18;2020;1;January;18;6;Weekend;Saturday;02;Q1;2020-Q1;H1;2020-H1
1844;2020-01-19;2020;1;January;19;7;Weekend;Sunday;02;Q1;2020-Q1;H1;2020-H1
1845;2020-01-20;2020;1;January;20;1;Working Day;Monday;03;Q1;2020-Q1;H1;2020-H1
1846;2020-01-21;2020;1;January;21;2;Working Day;Tuesday;03;Q1;2020-Q1;H1;2020-H1
1847;2020-01-22;2020;1;January;22;3;Working Day;Wednesday;03;Q1;2020-Q1;H1;2020-H1
1848;2020-01-23;2020;1;January;23;4;Working Day;Thursday;03;Q1;2020-Q1;H1;2020-H1
1849;2020-01-24;2020;1;January;24;5;Working Day;Friday;03;Q1;2020-Q1;H1;2020-H1
1850;2020-01-25;2020;1;January;25;6;Weekend;Saturday;03;Q1;2020-Q1;H1;2020-H1
1851;2020-01-26;2020;1;January;26;7;Weekend;Sunday;03;Q1;2020-Q1;H1;2020-H1
1852;2020-01-27;2020;1;January;27;1;Working Day;Monday;04;Q1;2020-Q1;H1;2020-H1
1853;2020-01-28;2020;1;January;28;2;Working Day;Tuesday;04;Q1;2020-Q1;H1;2020-H1
1854;2020-01-29;2020;1;January;29;3;Working Day;Wednesday;04;Q1;2020-Q1;H1;2020-H1
1855;2020-01-30;2020;1;January;30;4;Working Day;Thursday;04;Q1;2020-Q1;H1;2020-H1
1856;2020-01-31;2020;1;January;31;5;Working Day;Friday;04;Q1;2020-Q1;H1;2020-H1
1857;2020-02-01;2020;2;February;1;6;Weekend;Saturday;04;Q1;2020-Q1;H1;2020-H1
1858;2020-02-02;2020;2;February;2;7;Weekend;Sunday;04;Q1;2020-Q1;H1;2020-H1
1859;2020-02-03;2020;2;February;3;1;Working Day;Monday;05;Q1;2020-Q1;H1;2020-H1
1860;2020-02-04;2020;2;February;4;2;Working Day;Tuesday;05;Q1;2020-Q1;H1;2020-H1
1861;2020-02-05;2020;2;February;5;3;Working Day;Wednesday;05;Q1;2020-Q1;H1;2020-H1
1862;2020-02-06;2020;2;February;6;4;Working Day;Thursday;05;Q1;2020-Q1;H1;2020-H1
1863;2020-02-07;2020;2;February;7;5;Working Day;Friday;05;Q1;2020-Q1;H1;2020-H1
1864;2020-02-08;2020;2;February;8;6;Weekend;Saturday;05;Q1;2020-Q1;H1;2020-H1
1865;2020-02-09;2020;2;February;9;7;Weekend;Sunday;05;Q1;2020-Q1;H1;2020-H1
1866;2020-02-10;2020;2;February;10;1;Working Day;Monday;06;Q1;2020-Q1;H1;2020-H1
1867;2020-02-11;2020;2;February;11;2;Working Day;Tuesday;06;Q1;2020-Q1;H1;2020-H1
1868;2020-02-12;2020;2;February;12;3;Working Day;Wednesday;06;Q1;2020-Q1;H1;2020-H1
1869;2020-02-13;2020;2;February;13;4;Working Day;Thursday;06;Q1;2020-Q1;H1;2020-H1
1870;2020-02-14;2020;2;February;14;5;Working Day;Friday;06;Q1;2020-Q1;H1;2020-H1
1871;2020-02-15;2020;2;February;15;6;Weekend;Saturday;06;Q1;2020-Q1;H1;2020-H1
1872;2020-02-16;2020;2;February;16;7;Weekend;Sunday;06;Q1;2020-Q1;H1;2020-H1
1873;2020-02-17;2020;2;February;17;1;Working Day;Monday;07;Q1;2020-Q1;H1;2020-H1
1874;2020-02-18;2020;2;February;18;2;Working Day;Tuesday;07;Q1;2020-Q1;H1;2020-H1
1875;2020-02-19;2020;2;February;19;3;Working Day;Wednesday;07;Q1;2020-Q1;H1;2020-H1
1876;2020-02-20;2020;2;February;20;4;Working Day;Thursday;07;Q1;2020-Q1;H1;2020-H1
1877;2020-02-21;2020;2;February;21;5;Working Day;Friday;07;Q1;2020-Q1;H1;2020-H1
1878;2020-02-22;2020;2;February;22;6;Weekend;Saturday;07;Q1;2020-Q1;H1;2020-H1
1879;2020-02-23;2020;2;February;23;7;Weekend;Sunday;07;Q1;2020-Q1;H1;2020-H1
1880;2020-02-24;2020;2;February;24;1;Working Day;Monday;08;Q1;2020-Q1;H1;2020-H1
1881;2020-02-25;2020;2;February;25;2;Working Day;Tuesday;08;Q1;2020-Q1;H1;2020-H1
1882;2020-02-26;2020;2;February;26;3;Working Day;Wednesday;08;Q1;2020-Q1;H1;2020-H1
1883;2020-02-27;2020;2;February;27;4;Working Day;Thursday;08;Q1;2020-Q1;H1;2020-H1
1884;2020-02-28;2020;2;February;28;5;Working Day;Friday;08;Q1;2020-Q1;H1;2020-H1
1885;2020-02-29;2020;2;February;29;6;Weekend;Saturday;08;Q1;2020-Q1;H1;2020-H1
1886;2020-03-01;2020;3;March;1;7;Weekend;Sunday;08;Q1;2020-Q1;H1;2020-H1
1887;2020-03-02;2020;3;March;2;1;Working Day;Monday;09;Q1;2020-Q1;H1;2020-H1
1888;2020-03-03;2020;3;March;3;2;Working Day;Tuesday;09;Q1;2020-Q1;H1;2020-H1
1889;2020-03-04;2020;3;March;4;3;Working Day;Wednesday;09;Q1;2020-Q1;H1;2020-H1
1890;2020-03-05;2020;3;March;5;4;Working Day;Thursday;09;Q1;2020-Q1;H1;2020-H1
1891;2020-03-06;2020;3;March;6;5;Working Day;Friday;09;Q1;2020-Q1;H1;2020-H1
1892;2020-03-07;2020;3;March;7;6;Weekend;Saturday;09;Q1;2020-Q1;H1;2020-H1
1893;2020-03-08;2020;3;March;8;7;Weekend;Sunday;09;Q1;2020-Q1;H1;2020-H1
1894;2020-03-09;2020;3;March;9;1;Working Day;Monday;10;Q1;2020-Q1;H1;2020-H1
1895;2020-03-10;2020;3;March;10;2;Working Day;Tuesday;10;Q1;2020-Q1;H1;2020-H1
1896;2020-03-11;2020;3;March;11;3;Working Day;Wednesday;10;Q1;2020-Q1;H1;2020-H1
1897;2020-03-12;2020;3;March;12;4;Working Day;Thursday;10;Q1;2020-Q1;H1;2020-H1
1898;2020-03-13;2020;3;March;13;5;Working Day;Friday;10;Q1;2020-Q1;H1;2020-H1
1899;2020-03-14;2020;3;March;14;6;Weekend;Saturday;10;Q1;2020-Q1;H1;2020-H1
1900;2020-03-15;2020;3;March;15;7;Weekend;Sunday;10;Q1;2020-Q1;H1;2020-H1
1901;2020-03-16;2020;3;March;16;1;Working Day;Monday;11;Q1;2020-Q1;H1;2020-H1
